State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound_1,90% CI Upper Bound_2,"Poverty Estimate, Age 0-17",90% CI Lower Bound_3,90% CI Upper Bound_4,"Poverty Percent, Age 0-17",90% CI Lower Bound_5,90% CI Upper Bound_6,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound_7,90% CI Upper Bound_8,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound_9,90% CI Upper Bound_10,Median Household Income,90% CI Lower Bound_11,90% CI Upper Bound_12,"Poverty Estimate, Age 0-4",90% CI Lower Bound_13,90% CI Upper Bound_14,"Poverty Percent, Age 0-4",90% CI Lower Bound_15,90% CI Upper Bound_16
13,75,GA,Cook County,3340,2533,4147,19.5,14.8,24.2,1274,853,1695,29.8,20,39.6,882,577,1187,27.5,18,37,35225,30447,40003,.,.,.,.,.,.
13,77,GA,Coweta County,12862,10010,15714,8.6,6.7,10.5,4142,2934,5350,11.8,8.3,15.3,2780,1874,3686,10.5,7.1,13.9,84121,73953,94289,.,.,.,.,.,.
13,79,GA,Crawford County,1941,1470,2412,16.1,12.2,20,606,413,799,25.1,17.1,33.1,438,294,582,23.5,15.8,31.2,48184,41589,54779,.,.,.,.,.,.
13,81,GA,Crisp County,5282,4099,6465,24.5,19,30,1822,1241,2403,36,24.5,47.5,1304,892,1716,34.6,23.7,45.5,36871,33262,40480,.,.,.,.,.,.
13,83,GA,Dade County,1954,1458,2450,13,9.7,16.3,467,311,623,15.5,10.3,20.7,347,229,465,15.6,10.3,20.9,41069,37825,44313,.,.,.,.,.,.
13,85,GA,Dawson County,2332,1752,2912,8.7,6.5,10.9,670,461,879,12.6,8.7,16.5,467,314,620,12.1,8.1,16.1,75081,66417,83745,.,.,.,.,.,.
13,87,GA,Decatur County,6495,5275,7715,25.6,20.8,30.4,2328,1714,2942,36.8,27.1,46.5,1602,1136,2068,35.8,25.4,46.2,42996,37893,48099,.,.,.,.,.,.
13,89,GA,DeKalb County,118345,104697,131993,15.8,14,17.6,40458,34242,46674,23.8,20.1,27.5,31666,27000,36332,26.6,22.7,30.5,69545,64692,74398,.,.,.,.,.,.
13,91,GA,Dodge County,3980,2981,4979,21.4,16,26.8,1054,706,1402,27.8,18.6,37,765,504,1026,27.4,18.1,36.7,42683,36319,49047,.,.,.,.,.,.
13,93,GA,Dooly County,3040,2316,3764,27,20.6,33.4,741,535,947,35.2,25.4,45,510,363,657,32.2,22.9,41.5,45112,38288,51936,.,.,.,.,.,.
13,95,GA,Dougherty County,22686,18497,26875,27.4,22.3,32.5,7562,5519,9605,38.1,27.8,48.4,5403,3976,6830,37.9,27.9,47.9,40793,38743,42843,.,.,.,.,.,.
13,97,GA,Douglas County,16770,13288,20252,11.5,9.1,13.9,6065,4151,7979,16.5,11.3,21.7,4118,2670,5566,14.7,9.5,19.9,65269,58883,71655,.,.,.,.,.,.
13,99,GA,Early County,2371,1799,2943,24,18.2,29.8,883,600,1166,36.2,24.6,47.8,624,419,829,34.8,23.3,46.3,39697,33989,45405,.,.,.,.,.,.
13,101,GA,Echols County,821,610,1032,20.6,15.3,25.9,329,220,438,31.2,20.8,41.6,232,153,311,28.7,18.9,38.5,45378,38769,51987,.,.,.,.,.,.
13,103,GA,Effingham County,5293,3904,6682,8.1,6,10.2,1923,1280,2566,11.3,7.5,15.1,1393,920,1866,10.9,7.2,14.6,77690,68789,86591,.,.,.,.,.,.
13,105,GA,Elbert County,4528,3817,5239,23.8,20.1,27.5,1583,1279,1887,38,30.7,45.3,1219,1006,1432,39.7,32.8,46.6,43553,36973,50133,.,.,.,.,.,.
13,107,GA,Emanuel County,5584,4478,6690,26.4,21.2,31.6,1892,1366,2418,34.3,24.8,43.8,1335,948,1722,33.2,23.6,42.8,36243,31596,40890,.,.,.,.,.,.
13,109,GA,Evans County,2002,1451,2553,19.6,14.2,25,810,532,1088,29.5,19.4,39.6,564,363,765,26.9,17.3,36.5,51018,48364,53672,.,.,.,.,.,.
13,111,GA,Fannin County,4111,3254,4968,15.6,12.3,18.9,1002,686,1318,24.1,16.5,31.7,727,493,961,23.1,15.7,30.5,44730,38759,50701,.,.,.,.,.,.
13,113,GA,Fayette County,6079,4608,7550,5.3,4,6.6,1878,1228,2528,7.2,4.7,9.7,1390,890,1890,6.6,4.2,9,98623,91305,105941,.,.,.,.,.,.
13,115,GA,Floyd County,17472,14566,20378,18.4,15.3,21.5,5747,4427,7067,26.2,20.2,32.2,4169,3217,5121,25.6,19.7,31.5,47423,41779,53067,.,.,.,.,.,.
13,117,GA,Forsyth County,12669,10106,15232,5.1,4.1,6.1,3565,2589,4541,5.4,3.9,6.9,2493,1774,3212,4.8,3.4,6.2,116690,109516,123864,.,.,.,.,.,.
13,119,GA,Franklin County,3708,2908,4508,16.3,12.8,19.8,1189,853,1525,23.7,17,30.4,865,613,1117,23.7,16.8,30.6,47706,40791,54621,.,.,.,.,.,.
13,121,GA,Fulton County,136220,116710,155730,13,11.1,14.9,39055,29063,49047,17.5,13,22,26104,18561,33647,15.9,11.3,20.5,71504,69436,73572,.,.,.,.,.,.
13,123,GA,Gilmer County,4437,3383,5491,14,10.7,17.3,1368,919,1817,23.5,15.8,31.2,946,623,1269,22.2,14.6,29.8,66066,63429,68703,.,.,.,.,.,.
13,125,GA,Glascock County,447,340,554,15.5,11.8,19.2,114,78,150,18.5,12.6,24.4,83,56,110,17.5,11.8,23.2,50800,42770,58830,.,.,.,.,.,.
13,127,GA,Glynn County,13107,10552,15662,15.5,12.5,18.5,4359,3164,5554,24.5,17.8,31.2,2886,1925,3847,22,14.7,29.3,59286,52278,66294,.,.,.,.,.,.
13,129,GA,Gordon County,6829,5201,8457,11.8,9,14.6,2035,1350,2720,15,9.9,20.1,1590,1047,2133,15.7,10.3,21.1,54915,47812,62018,.,.,.,.,.,.
13,131,GA,Grady County,4527,3401,5653,18.7,14.1,23.3,1631,1112,2150,27.4,18.7,36.1,1165,791,1539,26.6,18,35.2,54601,49588,59614,.,.,.,.,.,.
13,133,GA,Greene County,2849,2172,3526,15.3,11.7,18.9,966,663,1269,28.5,19.6,37.4,673,452,894,26.8,18,35.6,61857,55461,68253,.,.,.,.,.,.
13,135,GA,Gwinnett County,97747,85734,109760,10.4,9.1,11.7,33217,26676,39758,13.5,10.8,16.2,24690,19675,29705,13.2,10.5,15.9,73460,68534,78386,.,.,.,.,.,.
13,137,GA,Habersham County,5963,4726,7200,13.7,10.9,16.5,1684,1180,2188,16.8,11.8,21.8,1199,836,1562,16.3,11.4,21.2,61071,54929,67213,.,.,.,.,.,.
13,139,GA,Hall County,25886,21893,29879,12.7,10.7,14.7,9686,7987,11385,19.6,16.2,23,6884,5618,8150,19,15.5,22.5,67735,61534,73936,.,.,.,.,.,.
13,141,GA,Hancock County,2202,1667,2737,30.7,23.2,38.2,516,346,686,41.2,27.6,54.8,380,251,509,39.3,25.9,52.7,36424,30991,41857,.,.,.,.,.,.
13,143,GA,Haralson County,4633,3536,5730,15.5,11.8,19.2,1437,1002,1872,20,13.9,26.1,942,625,1259,18,12,24,51431,46508,56354,.,.,.,.,.,.
13,145,GA,Harris County,3195,2489,3901,9,7,11,847,579,1115,11.1,7.6,14.6,620,414,826,10.5,7,14,81151,72239,90063,.,.,.,.,.,.
13,147,GA,Hart County,3711,2804,4618,14.4,10.9,17.9,1168,788,1548,22,14.9,29.1,857,572,1142,21.6,14.4,28.8,52401,44871,59931,.,.,.,.,.,.
13,149,GA,Heard County,1938,1494,2382,16.4,12.6,20.2,561,375,747,21.2,14.1,28.3,399,265,533,19.8,13.1,26.5,51532,44982,58082,.,.,.,.,.,.
13,151,GA,Henry County,20755,16069,25441,8.7,6.7,10.7,7796,5413,10179,13.1,9.1,17.1,5682,3890,7474,12.4,8.5,16.3,69620,63709,75531,.,.,.,.,.,.
13,153,GA,Houston County,17041,13301,20781,10.8,8.4,13.2,6298,4413,8183,15.6,10.9,20.3,4584,3197,5971,15.3,10.7,19.9,69442,64354,74530,.,.,.,.,.,.
13,155,GA,Irwin County,1720,1297,2143,20.9,15.8,26,586,417,755,30.9,22,39.8,421,291,551,30.4,21,39.8,47492,40865,54119,.,.,.,.,.,.
13,157,GA,Jackson County,6883,5269,8497,9.1,7,11.2,2149,1438,2860,11.4,7.6,15.2,1546,1018,2074,11,7.2,14.8,70960,63588,78332,.,.,.,.,.,.
13,159,GA,Jasper County,2015,1517,2513,14,10.5,17.5,716,486,946,21.6,14.7,28.5,527,354,700,20.8,14,27.6,57796,49181,66411,.,.,.,.,.,.
13,161,GA,Jeff Davis County,3003,2276,3730,20,15.2,24.8,1139,772,1506,29.4,19.9,38.9,825,549,1101,29,19.3,38.7,44417,38834,50000,.,.,.,.,.,.
13,163,GA,Jefferson County,3101,2356,3846,21.1,16,26.2,1165,823,1507,33.1,23.4,42.8,806,551,1061,31.7,21.7,41.7,40333,34604,46062,.,.,.,.,.,.
13,165,GA,Jenkins County,2111,1586,2636,28,21,35,614,414,814,35.7,24.1,47.3,428,284,572,34.4,22.8,46,38306,32223,44389,.,.,.,.,.,.
13,167,GA,Johnson County,2059,1570,2548,25.9,19.8,32,547,382,712,30.7,21.5,39.9,389,267,511,30.9,21.2,40.6,36358,30506,42210,.,.,.,.,.,.
13,169,GA,Jones County,3285,2440,4130,11.6,8.6,14.6,1072,718,1426,16.6,11.1,22.1,776,510,1042,15.6,10.2,21,64812,55839,73785,.,.,.,.,.,.
13,171,GA,Lamar County,2504,1838,3170,13.8,10.1,17.5,819,543,1095,20.9,13.9,27.9,581,378,784,20.8,13.5,28.1,55024,46939,63109,.,.,.,.,.,.
13,173,GA,Lanier County,2046,1600,2492,19.6,15.3,23.9,808,589,1027,31.9,23.2,40.6,554,399,709,30,21.6,38.4,35215,29827,40603,.,.,.,.,.,.
13,175,GA,Laurens County,9611,7911,11311,20.7,17,24.4,3557,2722,4392,31,23.7,38.3,2718,2126,3310,32.5,25.4,39.6,46690,39698,53682,.,.,.,.,.,.
13,177,GA,Lee County,2947,2203,3691,10.1,7.6,12.6,1149,776,1522,14.7,9.9,19.5,842,562,1122,14.1,9.4,18.8,74640,64543,84737,.,.,.,.,.,.
13,179,GA,Liberty County,8886,6950,10822,14.7,11.5,17.9,3907,2768,5046,22.6,16,29.2,2618,1786,3450,23.8,16.2,31.4,49788,44024,55552,.,.,.,.,.,.
13,181,GA,Lincoln County,1310,999,1621,16.5,12.6,20.4,404,287,521,27.5,19.5,35.5,309,219,399,29.2,20.7,37.7,47883,41972,53794,.,.,.,.,.,.
13,183,GA,Long County,3303,2568,4038,16.7,13,20.4,1256,856,1656,23.5,16,31,871,589,1153,22.5,15.2,29.8,53841,45528,62154,.,.,.,.,.,.
13,185,GA,Lowndes County,22695,19032,26358,20.3,17,23.6,7651,5859,9443,27.3,20.9,33.7,5071,3702,6440,25.2,18.4,32,48864,44416,53312,.,.,.,.,.,.
13,187,GA,Lumpkin County,3896,2887,4905,12.5,9.3,15.7,927,622,1232,16.2,10.9,21.5,675,448,902,16.1,10.7,21.5,63822,54547,73097,.,.,.,.,.,.
13,189,GA,McDuffie County,3490,2616,4364,16.7,12.5,20.9,1438,1003,1873,27.8,19.4,36.2,1130,810,1450,29.5,21.1,37.9,48392,42534,54250,.,.,.,.,.,.
13,191,GA,McIntosh County,2847,2175,3519,19.9,15.2,24.6,698,481,915,32,22,42,499,341,657,30.9,21.1,40.7,48097,41220,54974,.,.,.,.,.,.
13,193,GA,Macon County,3362,2620,4104,31.1,24.2,38,870,595,1145,38,26,50,614,412,816,37.1,24.9,49.3,35997,30184,41810,.,.,.,.,.,.
13,195,GA,Madison County,4366,3475,5257,14.5,11.5,17.5,1362,962,1762,19.7,13.9,25.5,965,675,1255,19,13.3,24.7,50619,45581,55657,.,.,.,.,.,.
13,197,GA,Marion County,1736,1297,2175,20.6,15.4,25.8,539,365,713,31.8,21.5,42.1,382,254,510,29.9,19.9,39.9,46792,40305,53279,.,.,.,.,.,.
13,199,GA,Meriwether County,4617,3763,5471,22.1,18,26.2,1441,1058,1824,33.3,24.5,42.1,945,643,1247,30.1,20.5,39.7,45095,40816,49374,.,.,.,.,.,.
13,201,GA,Miller County,1091,813,1369,19.8,14.8,24.8,367,248,486,29,19.6,38.4,263,176,350,28.5,19.1,37.9,51855,50654,53056,.,.,.,.,.,.
13,205,GA,Mitchell County,7426,6533,8319,38.2,33.6,42.8,2333,1955,2711,50.1,42,58.2,1620,1328,1912,46.3,37.9,54.7,38256,32855,43657,.,.,.,.,.,.
13,207,GA,Monroe County,3447,2687,4207,12.8,10,15.6,1007,711,1303,17.9,12.6,23.2,743,525,961,17.5,12.3,22.7,65599,55908,75290,.,.,.,.,.,.
13,209,GA,Montgomery County,1577,1193,1961,19.3,14.6,24,455,310,600,26,17.7,34.3,324,216,432,25.2,16.8,33.6,47074,39687,54461,.,.,.,.,.,.
13,211,GA,Morgan County,2251,1698,2804,11.6,8.8,14.4,782,541,1023,18.1,12.5,23.7,564,383,745,17.6,11.9,23.3,68343,60445,76241,.,.,.,.,.,.
13,213,GA,Murray County,6319,5059,7579,15.9,12.7,19.1,2212,1670,2754,23.3,17.6,29,1436,1013,1859,20.4,14.4,26.4,58761,54467,63055,.,.,.,.,.,.
13,215,GA,Muscogee County,40029,34505,45553,21.1,18.2,24,14183,11165,17201,29.8,23.5,36.1,9552,7140,11964,28.1,21,35.2,44959,40683,49235,.,.,.,.,.,.
13,217,GA,Newton County,15997,13058,18936,14.4,11.8,17,6098,4231,7965,21.4,14.9,27.9,4482,3102,5862,20.9,14.5,27.3,62183,56118,68248,.,.,.,.,.,.
13,219,GA,Oconee County,2468,1871,3065,6,4.5,7.5,724,501,947,6.8,4.7,8.9,505,340,670,5.9,4,7.8,104519,89877,119161,.,.,.,.,.,.
13,221,GA,Oglethorpe County,2022,1519,2525,13.4,10.1,16.7,639,438,840,20.6,14.1,27.1,466,317,615,20.2,13.8,26.6,55678,47227,64129,.,.,.,.,.,.
13,223,GA,Paulding County,12612,9678,15546,7.3,5.6,9,4324,2881,5767,9.9,6.6,13.2,3131,2061,4201,9.5,6.3,12.7,77755,68912,86598,.,.,.,.,.,.
13,225,GA,Peach County,5114,4026,6202,19.2,15.1,23.3,1633,1182,2084,28.6,20.7,36.5,1089,741,1437,26.3,17.9,34.7,51531,44932,58130,.,.,.,.,.,.
13,227,GA,Pickens County,3423,2618,4228,10.5,8,13,1126,790,1462,18,12.6,23.4,813,572,1054,17.4,12.2,22.6,69781,64406,75156,.,.,.,.,.,.
13,229,GA,Pierce County,3196,2467,3925,16.5,12.7,20.3,1130,788,1472,24,16.7,31.3,786,533,1039,22.8,15.5,30.1,51696,45802,57590,.,.,.,.,.,.
13,231,GA,Pike County,1902,1477,2327,10.1,7.8,12.4,544,376,712,12.5,8.6,16.4,405,278,532,12.1,8.3,15.9,64986,58721,71251,.,.,.,.,.,.
13,233,GA,Polk County,6912,5459,8365,16.3,12.9,19.7,2402,1788,3016,22.6,16.8,28.4,1786,1326,2246,23,17.1,28.9,51040,43890,58190,.,.,.,.,.,.
13,235,GA,Pulaski County,2027,1521,2533,20.4,15.3,25.5,547,362,732,27.6,18.3,36.9,407,271,543,27,17.9,36.1,44019,37120,50918,.,.,.,.,.,.
13,237,GA,Putnam County,3648,2831,4465,16.3,12.6,20,1181,814,1548,27.3,18.8,35.8,832,566,1098,26,17.7,34.3,56104,48079,64129,.,.,.,.,.,.
13,239,GA,Quitman County,523,391,655,23.1,17.3,28.9,164,111,217,40.3,27.3,53.3,119,79,159,41.2,27.4,55,37735,32217,43253,.,.,.,.,.,.
13,241,GA,Rabun County,2341,1795,2887,13.8,10.6,17,618,426,810,22.6,15.6,29.6,434,296,572,22.7,15.5,29.9,53038,45665,60411,.,.,.,.,.,.
13,243,GA,Randolph County,1749,1366,2132,27.4,21.4,33.4,517,350,684,38.9,26.3,51.5,377,252,502,37.1,24.8,49.4,36064,30328,41800,.,.,.,.,.,.
13,245,GA,Richmond County,48382,42875,53889,25.5,22.6,28.4,17159,14354,19964,38.7,32.4,45,12061,9829,14293,38.8,31.6,46,43942,39978,47906,.,.,.,.,.,.
13,247,GA,Rockdale County,11464,8969,13959,12.7,9.9,15.5,4414,2992,5836,20.5,13.9,27.1,3100,2030,4170,18.9,12.4,25.4,61332,55993,66671,.,.,.,.,.,.
13,249,GA,Schley County,779,581,977,15,11.2,18.8,263,177,349,21.8,14.6,29,190,126,254,20.1,13.3,26.9,53163,45409,60917,.,.,.,.,.,.
13,251,GA,Screven County,2793,2095,3491,20.7,15.5,25.9,838,572,1104,30.5,20.8,40.2,628,423,833,32.7,22,43.4,44061,37250,50872,.,.,.,.,.,.
13,253,GA,Seminole County,1832,1386,2278,22.9,17.3,28.5,545,360,730,34.2,22.6,45.8,394,258,530,33.1,21.7,44.5,41778,35678,47878,.,.,.,.,.,.
13,255,GA,Spalding County,11835,9345,14325,17.9,14.1,21.7,3965,2667,5263,25.6,17.2,34,2963,2026,3900,26.5,18.1,34.9,51019,44987,57051,.,.,.,.,.,.
13,257,GA,Stephens County,4297,3336,5258,16.9,13.1,20.7,1316,888,1744,22.9,15.5,30.3,923,615,1231,22.2,14.8,29.6,46626,39859,53393,.,.,.,.,.,.
13,259,GA,Stewart County,1561,1134,1988,31.3,22.7,39.9,214,144,284,31.6,21.2,42,156,103,209,31,20.5,41.5,40205,36237,44173,.,.,.,.,.,.
13,261,GA,Sumter County,6726,5116,8336,24.3,18.5,30.1,2363,1594,3132,36.4,24.5,48.3,1592,1029,2155,33.6,21.7,45.5,42653,37777,47529,.,.,.,.,.,.
13,263,GA,Talbot County,1274,946,1602,20.8,15.5,26.1,351,240,462,35.9,24.5,47.3,259,175,343,37,25,49,44458,38721,50195,.,.,.,.,.,.
13,265,GA,Taliaferro County,362,277,447,23.2,17.8,28.6,87,60,114,33.2,23.1,43.3,67,47,87,36.2,25.2,47.2,28004,23231,32777,.,.,.,.,.,.
13,267,GA,Tattnall County,4330,3219,5441,20.7,15.4,26,1426,942,1910,28.1,18.6,37.6,1018,664,1372,26.5,17.3,35.7,45191,39166,51216,.,.,.,.,.,.
13,269,GA,Taylor County,1831,1425,2237,23.2,18.1,28.3,513,359,667,32.5,22.7,42.3,372,256,488,32.3,22.2,42.4,38783,32545,45021,.,.,.,.,.,.
13,271,GA,Telfair County,3774,2814,4734,29.9,22.3,37.5,801,538,1064,32.8,22,43.6,573,383,763,31.7,21.2,42.2,38161,32146,44176,.,.,.,.,.,.
13,273,GA,Terrell County,2287,1793,2781,27.8,21.8,33.8,861,614,1108,45,32.1,57.9,608,423,793,42.6,29.6,55.6,39433,34554,44312,.,.,.,.,.,.
13,275,GA,Thomas County,7072,5401,8743,16.2,12.4,20,2433,1642,3224,23.6,15.9,31.3,1704,1134,2274,22.5,15,30,57969,53552,62386,.,.,.,.,.,.
13,277,GA,Tift County,7999,6407,9591,20.5,16.4,24.6,2962,2167,3757,29.9,21.9,37.9,2128,1550,2706,29.6,21.6,37.6,45093,40025,50161,.,.,.,.,.,.
13,279,GA,Toombs County,5919,4647,7191,22.2,17.4,27,2311,1597,3025,33.2,22.9,43.5,1623,1114,2132,31.9,21.9,41.9,42165,36332,47998,.,.,.,.,.,.
13,281,GA,Towns County,1455,1090,1820,13.2,9.9,16.5,302,203,401,19.8,13.3,26.3,227,151,303,20.9,13.9,27.9,43640,39724,47556,.,.,.,.,.,.
13,283,GA,Treutlen County,1501,1140,1862,23.4,17.8,29,480,326,634,31.2,21.2,41.2,336,226,446,29.2,19.7,38.7,40834,34550,47118,.,.,.,.,.,.
13,285,GA,Troup County,11136,8953,13319,16.4,13.2,19.6,3845,2681,5009,23.1,16.1,30.1,2796,1952,3640,23.1,16.1,30.1,51799,45232,58366,.,.,.,.,.,.
13,287,GA,Turner County,1667,1218,2116,22.2,16.2,28.2,735,496,974,37.9,25.6,50.2,532,353,711,38.7,25.7,51.7,46042,41546,50538,.,.,.,.,.,.
13,289,GA,Twiggs County,1593,1200,1986,20,15.1,24.9,441,297,585,29,19.5,38.5,323,214,432,28.2,18.7,37.7,46444,39303,53585,.,.,.,.,.,.
13,291,GA,Union County,3219,2473,3965,12.9,9.9,15.9,806,561,1051,21.4,14.9,27.9,594,411,777,20.8,14.4,27.2,50653,45768,55538,.,.,.,.,.,.
13,293,GA,Upson County,3969,2987,4951,15.2,11.4,19,1630,1102,2158,28,18.9,37.1,1173,781,1565,27.7,18.5,36.9,48233,42087,54379,.,.,.,.,.,.
13,295,GA,Walker County,9650,7313,11987,14.1,10.7,17.5,2744,1852,3636,18.7,12.6,24.8,1942,1316,2568,17.9,12.1,23.7,49388,45512,53264,.,.,.,.,.,.
13,297,GA,Walton County,10898,8618,13178,11.4,9,13.8,3621,2580,4662,15.8,11.3,20.3,2576,1823,3329,14.9,10.5,19.3,71390,65077,77703,.,.,.,.,.,.
13,299,GA,Ware County,8660,7195,10125,26,21.6,30.4,3442,2740,4144,39.8,31.7,47.9,2219,1681,2757,35.7,27,44.4,39994,34696,45292,.,.,.,.,.,.
13,301,GA,Warren County,1204,893,1515,23.4,17.4,29.4,405,272,538,39.1,26.3,51.9,299,198,400,39.4,26.1,52.7,40422,34450,46394,.,.,.,.,.,.
13,303,GA,Washington County,3887,2941,4833,21.3,16.1,26.5,1225,819,1631,28.8,19.3,38.3,883,583,1183,27.9,18.4,37.4,43309,36616,50002,.,.,.,.,.,.
13,305,GA,Wayne County,5497,4309,6685,19.7,15.4,24,1952,1379,2525,27.8,19.7,35.9,1414,994,1834,27.1,19,35.2,48885,41732,56038,.,.,.,.,.,.
13,307,GA,Webster County,482,361,603,18.6,13.9,23.3,132,89,175,28,18.8,37.2,96,64,128,27.4,18.1,36.7,45381,38215,52547,.,.,.,.,.,.
13,309,GA,Wheeler County,1864,1379,2349,35.6,26.3,44.9,418,287,549,33.7,23.2,44.2,292,196,388,32.3,21.6,43,36671,30879,42463,.,.,.,.,.,.
13,311,GA,White County,3778,2880,4676,12.5,9.5,15.5,1164,814,1514,19.5,13.7,25.3,798,537,1059,17.8,12,23.6,58831,51063,66599,.,.,.,.,.,.
13,313,GA,Whitfield County,13347,10439,16255,13,10.2,15.8,4606,3343,5869,17.7,12.8,22.6,3148,2204,4092,16.2,11.4,21,56249,50440,62058,.,.,.,.,.,.
13,315,GA,Wilcox County,1851,1421,2281,27.9,21.4,34.4,495,335,655,31.8,21.5,42.1,354,236,472,30.9,20.6,41.2,40856,38438,43274,.,.,.,.,.,.
13,317,GA,Wilkes County,1919,1453,2385,20.2,15.3,25.1,623,424,822,31.9,21.7,42.1,460,310,610,31.6,21.3,41.9,42071,36007,48135,.,.,.,.,.,.
13,319,GA,Wilkinson County,1732,1352,2112,20.1,15.7,24.5,610,419,801,32,22,42,439,298,580,31,21,41,44068,37256,50880,.,.,.,.,.,.
13,321,GA,Worth County,3590,2727,4453,18.2,13.8,22.6,1259,852,1666,29.2,19.8,38.6,932,626,1238,28.9,19.4,38.4,47907,41436,54378,.,.,.,.,.,.
15,0,HI,Hawaii,121182,113902,128462,8.9,8.4,9.4,29682,26817,32547,10.4,9.4,11.4,20055,17684,22426,9.8,8.6,11,86878,84749,89007,"7,954","6,528","9,380",10.0,8.2,11.8
15,1,HI,Hawaii County,24301,19363,29239,12.2,9.7,14.7,6718,4643,8793,16.1,11.1,21.1,4880,3304,6456,16,10.8,21.2,70313,64956,75670,.,.,.,.,.,.
15,3,HI,Honolulu County,74186,66333,82039,8,7.2,8.8,17766,14876,20656,9.1,7.6,10.6,11556,9421,13691,8.4,6.8,10,89584,86715,92453,.,.,.,.,.,.
15,7,HI,Kauai County,7005,5337,8673,9.9,7.5,12.3,1516,930,2102,10.1,6.2,14,1127,699,1555,10.3,6.4,14.2,80517,73266,87768,.,.,.,.,.,.
15,9,HI,Maui County,15690,12561,18819,9.5,7.6,11.4,3681,2432,4930,10.6,7,14.2,2492,1610,3374,9.8,6.3,13.3,80763,73281,88245,.,.,.,.,.,.
16,0,ID,Idaho,181197,172754,189640,10.1,9.6,10.6,51193,47153,55233,11.6,10.7,12.5,34060,30596,37524,10.4,9.3,11.5,62603,60721,64485,"14,917","13,077","16,757",13.4,11.8,15.0
16,1,ID,Ada County,37356,32287,42425,7.7,6.6,8.8,7733,5641,9825,7,5.1,8.9,5163,3655,6671,6.2,4.4,8,73324,69053,77595,.,.,.,.,.,.
16,3,ID,Adams County,606,462,750,13.7,10.4,17,164,109,219,22.3,14.8,29.8,115,74,156,21.2,13.6,28.8,49967,43283,56651,.,.,.,.,.,.
16,5,ID,Bannock County,10592,8576,12608,12.2,9.9,14.5,3064,2157,3971,13.7,9.6,17.8,2120,1493,2747,13,9.2,16.8,54538,48171,60905,.,.,.,.,.,.
16,7,ID,Bear Lake County,579,425,733,9.5,7,12,189,122,256,11.8,7.6,16,136,85,187,11.4,7.2,15.6,55689,47095,64283,.,.,.,.,.,.
16,9,ID,Benewah County,1167,862,1472,12.5,9.2,15.8,357,225,489,17.7,11.2,24.2,242,147,337,15.8,9.6,22,53014,45479,60549,.,.,.,.,.,.
16,11,ID,Bingham County,5207,4011,6403,11.1,8.5,13.7,1693,1114,2272,12.2,8,16.4,1140,724,1556,10.8,6.9,14.7,65658,58594,72722,.,.,.,.,.,.
16,13,ID,Blaine County,1603,1213,1993,6.9,5.2,8.6,365,242,488,7.7,5.1,10.3,250,161,339,6.8,4.4,9.2,76301,68695,83907,.,.,.,.,.,.
16,15,ID,Boise County,919,696,1142,11.5,8.7,14.3,207,139,275,17.2,11.6,22.8,144,95,193,15.7,10.3,21.1,55583,48206,62960,.,.,.,.,.,.
16,17,ID,Bonner County,5859,4492,7226,12.6,9.6,15.6,1508,1015,2001,17.1,11.5,22.7,1036,678,1394,15.8,10.4,21.2,55241,48971,61511,.,.,.,.,.,.
16,19,ID,Bonneville County,11709,9620,13798,9.7,8,11.4,4536,3448,5624,12.5,9.5,15.5,2991,2217,3765,11.2,8.3,14.1,67294,63096,71492,.,.,.,.,.,.
16,21,ID,Boundary County,1758,1398,2118,14,11.1,16.9,582,399,765,20.3,13.9,26.7,418,275,561,20.3,13.4,27.2,52193,44656,59730,.,.,.,.,.,.
16,23,ID,Butte County,373,280,466,14.2,10.7,17.7,107,71,143,17.6,11.7,23.5,71,45,97,15,9.5,20.5,52081,43757,60405,.,.,.,.,.,.
16,25,ID,Camas County,94,69,119,8.3,6.1,10.5,24,16,32,9.6,6.2,13,15,9,21,7.2,4.5,9.9,59409,50177,68641,.,.,.,.,.,.
16,27,ID,Canyon County,24648,20221,29075,10.6,8.7,12.5,7909,5697,10121,12.5,9,16,5079,3484,6674,10.9,7.5,14.3,57886,52679,63093,.,.,.,.,.,.
16,29,ID,Caribou County,556,390,722,7.9,5.5,10.3,236,153,319,11.9,7.7,16.1,161,101,221,10.8,6.8,14.8,63719,54104,73334,.,.,.,.,.,.
16,31,ID,Cassia County,2425,1800,3050,10.1,7.5,12.7,927,603,1251,12.5,8.1,16.9,631,397,865,11.6,7.3,15.9,64591,57321,71861,.,.,.,.,.,.
16,33,ID,Clark County,99,70,128,11.6,8.2,15,39,25,53,20.2,13,27.4,27,17,37,19.7,12.1,27.3,52182,45501,58863,.,.,.,.,.,.
16,35,ID,Clearwater County,1129,826,1432,14,10.3,17.7,295,195,395,23.6,15.6,31.6,206,131,281,22.1,14.1,30.1,45377,39473,51281,.,.,.,.,.,.
16,37,ID,Custer County,538,394,682,12.7,9.3,16.1,135,88,182,19.3,12.5,26.1,97,61,133,18.6,11.7,25.5,53278,45430,61126,.,.,.,.,.,.
